445810	Kids_and_Teens/Arts/Music/Musicians/Composers/Bizet,_Georges_Alexandre_César_Léopold	3	<p>This category lists pages and sites about<b> </b>the<b> </b>Romantic composer <b>Georges Bizet</b> (1838-1875). Known best for his operas, including Carmen, he also wrote symphonic and incidental music, overtures, and works for piano and voice.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445825	Kids_and_Teens/Arts/Music/Musicians/Composers/Borodin,_Aleksandr_Porfir'yevich	3	<p>This category lists pages and sites about<b> </b>the<b> </b>Russian composer <b>Aleksandr Porfir'yevich Borodin</b> (1833-87) who was also a chemist and physician. He published important chemistry papers and helped found a women's medical school. Music, especially composition, was his recreation. He later joined Balakirev in <i>Moguchaya Kuchka</i> (Mighty Little Heap), or The Five, a group of influential, nationalistic composers.</p><p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445835	Kids_and_Teens/Arts/Music/Musicians/Composers/Brahms,_Johannes	6	<p>This category lists pages and sites about<b> </b>the<b> </b>German Romantic composer <b>Johannes Brahms</b><b> </b>who<b> </b>was born in Hamburg in 1833 and died in Vienna, Austria in 1897.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445830	Kids_and_Teens/Arts/Music/Musicians/Composers/Chopin,_Frederic	4	<p>This category lists pages and sites about<b> </b>the<b> </b>Romantic period composer <b>Frederic (Fryderyk) Francois Chopin,</b> who was born in 1810 in Poland and died in 1849 in France, where he spent much of his adult life. Accomplished in many areas of music, he is most known as virtuoso pianist and composer for that instrument.<b> </b></p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445827	Kids_and_Teens/Arts/Music/Musicians/Composers/Classical	9	The word 'classical' really has two meanings: firstly, it is used when music is described as belonging to one of two broad categories, for example 'pop' and 'classical'. However, when it is written with a capital 'C', it refers to the short period of time between approximately 1750 and 1820. Examples of composers writing music during the Classical period include Mozart and Haydn. Beethoven also began writing music in the 'Classical' style, although his later works are said to be 'Romantic' in style.   From about 1830, composers began to compose in a more imaginative, emotional way. These works are said to be in the 'Romantic' style. The Romantic composers were inspired by things such as dreams, literature and the supernatural. Examples of composers include Berlioz, Chopin, Brahms, Mendelssohn, Wagner, Tchaikovsky, Liszt and Rachmaninov.   Sites in this category cover composers of music written in the classical tradition from approximately 1750 onwards. This includes composers of the Classical and Romantic periods, as well those writing 'classical' music from the twentieth century to the present.   		
445828	Kids_and_Teens/Arts/Music/Musicians/Composers/Classical/Beethoven,_Ludwig_van	5	<p>This category lists pages and sites about<b> </b>classical composer<b> Ludwig van Beethoven </b>who<b> </b>helped define the Classical period while pushing it toward the Romantic. He was born in Germany in 1770 and spent most of his adult life in Vienna, Austria, dying there in 1827.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445829	Kids_and_Teens/Arts/Music/Musicians/Composers/Classical/Mozart,_Wolfgang_Amadeus	3	 		
445814	Kids_and_Teens/Arts/Music/Musicians/Composers/Corelli,_Arcangelo	4	<p>This category lists pages and sites about<b> </b>the<b> </b>Italian Baroque composer and violinist <b>Arcangelo Corelli</b> (1653-1713). His chamber music includes four sets of trio sonatas, a set of 12 sonatas for solo violin and continuo, the last of which includes the variations on <i>La Follia</i>, and a set of 12 concerti grossi.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445823	Kids_and_Teens/Arts/Music/Musicians/Composers/Donizetti,_Domenico_Gaetano_Maria	4	<p>This category lists pages and sites about<b> </b>the<b> </b>Italian Romantic composer <b>Gaetano Donizetti</b> (1797-1848) who wrote chamber, piano, and church music as well as various songs. He is most remembered for his many operas, some of which are still standards in the repertoire, or which have various portions beloved by specific parts. Notable operas include <i>Lucrezia Borgia</i>, <i>Lucia di Lamermoor</i> (from the Sir Walter Scott novel), <i>Don Pasquale</i>, <i>L'elisir d'amore</i>, <i>La Favorita</i>, and <i>La Fille du r&eacute;giment</i> (The Daughter of the Regiment).</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445818	Kids_and_Teens/Arts/Music/Musicians/Composers/Early	1	Music composed before approximately 1500 is often called 'Medieval' music. After this, during the 16th Century, there became a great interest in learning and culture, and it was an age of exploration and discovery. This period is often called the 'Renaissance', which literally means 're-birth'.   Examples of composers during this time include Palestrina, Morley, Monteverdi, Byrd, Weelkes and Gibbons.  From about 1600 to 1750, the violin started to take the place of the viol. Music in this period is often called 'Baroque', which is a name borrowed from architecture. Baroque music is often full of ornamentation and decoration.  Examples of composers during this time include Vivaldi, D. Scarlatti, Bach, Corelli, Handel and Purcell.   Sites in this category cover the lives and works of composers of 'Early' music from the Medieval, Renaissance and Baroque periods.   		
445820	Kids_and_Teens/Arts/Music/Musicians/Composers/Elgar,_Edward,_Sir	4	<p>This category lists pages and sites about<b> </b>the<b> </b>English late Romantic composer <b>Edward Elgar </b>who was born in 1857 and died in 1934. Among his most well-known works are the Pomp and Circumstance Marches and the Enigma Variations.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445804	Kids_and_Teens/Arts/Music/Musicians/Composers/Ellington,_Duke	3	<p>This category lists pages and sites about the Jazz and orchestral composer and pianist <b>Edward Kennedy "Duke" Ellington</b> (1899-1974) who is among the most admired and influential musicians and composers in the history of American music.</p>    <p><strong>All sites listed here are suitable for children and teens to read      and use for enjoyment  and/or for schoolwork.</strong></p> 		
445817	Kids_and_Teens/Arts/Music/Musicians/Composers/Gershwin,_George	1	<p>This category lists pages and sites about<b> George Gershwin</b> (1898 - 1937), born in New York to Russian-Jewish parents. He did much in his short life to bridge the gap between American popular music and serious classical compositions. Among his most known works are the opera <i>Porgy and Bess</i> and the orchestral pieces <i>Rhapsody in Blue</i> and <i>An American in Paris</i>.</p> 		
445836	Kids_and_Teens/Arts/Music/Musicians/Composers/Handel,_George_Frederic	3	<p>This category lists pages and sites about<b> </b>the<b> </b>British composer <b>George Frederic Handel</b> (Georg Friedrich H&auml;ndel, 1685-1759) <b> </b>who<b> </b>was born in Germany, studied in Italy, and moved to England in 1710, where he stayed for the rest of his life.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445811	Kids_and_Teens/Arts/Music/Musicians/Composers/Haydn,_Franz_Joseph	2	<p>This category lists pages and sites about<b> </b>Austrian composer <b>Franz Joseph Haydn</b> (1732-1809). Popularly known as the &quot;Father of the Symphony&quot; much of his life was spent in the service of the Esterh&aacute;zy princes; his many instrumental and sacred works are considered the foundation of the Viennese school of composition.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445809	Kids_and_Teens/Arts/Music/Musicians/Composers/Holst,_Gustavus_Theodore	4	<p>This category lists pages and sites about<b> </b>the<b> </b>composer <b>Gustav Holst </b>(1874-1934)<b> </b>who was born, lived and died in England. Holst is best known for his orchestral suite, &quot;The Planets&quot;.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445831	Kids_and_Teens/Arts/Music/Musicians/Composers/Liszt,_Franz_Joseph	2	<p>This category lists pages and sites about<b> Ferencz Liszt,</b> born in Raiding, Hungary on 22 October, 1811. An innovator and viruoso pianist, he finally left the concert stage to devote himself to composition. After many personal tragedies, Liszt turned to the priesthood in 1863, entering a Dominican monastery.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445833	Kids_and_Teens/Arts/Music/Musicians/Composers/Mahler,_Gustav	3	<p>This category lists pages and sites about<b> </b>the<b> </b>Austrian composer and conductor <b>Gustav Mahler, </b>born into a poor Jewish family in the town of Kaliste in Bohemia.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445806	Kids_and_Teens/Arts/Music/Musicians/Composers/Mendelssohn,_Felix	2	<p>This category lists pages and sites about<b> </b>the<b> </b>composer<b> Felix Mendelssohn-Bartholdy</b> (1809-1847) who was grandson of Jewish philosopher Moses Mendelssohn. Born in Hamburg, brought up in Berlin, he was a piano prodigy in his youth. Both he and his sister, Fannny, composed from an early age. Fanny was discouraged by her father and brother because she was a woman; Felix was encouraged, and produced sonatas, songs, cantatas, organ works, and even a symphony by the time he was 16 years old. </p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445826	Kids_and_Teens/Arts/Music/Musicians/Composers/Rachmaninov,_Sergei_Vasilyevich	2	<p>This category lists pages and sites about<b> </b>Romantic composer <b>Sergei Rachmaninov</b> (&quot;Sergey&quot; and &quot;Rachmaninoff&quot; are common variant spellings), born in Novgorod, Russian in 1873. The Russian Revolution led him to leave Russia and he settled in the United States. Rachmaninoff determined to become a superior pianist, thus supporting his family, which had lost all its possessions during the flight from Communism. He died in Los Angeles in 1943.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445821	Kids_and_Teens/Arts/Music/Musicians/Composers/Ravel,_Joseph_Maurice	2	<p>This category lists pages and sites about<b> </b>the composer<b> Maurice Ravel</b> who was born in the Basque region of France in 1875. Ravel died in 1937. He composed a large body of work, also providing orchestrations for previous pieces. Of all his compositions, <i>Bolero</i> is doubtless the one best known.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445816	Kids_and_Teens/Arts/Music/Musicians/Composers/Rimsky-Korsakov,_Nicolai_Andreyevich	1	<p>This category lists pages and sites about<b> </b><b>Nikolai Andreyevich Rimsky-Korsakov, </b>a Russian composer, one of five Russian composers known as The Five, and was later a teacher of harmony and orchestration. He is particularly noted for a predilection for folk and fairy-tale subjects, and for his extraordinary skill in orchestration, which may have been influenced by his synesthesia.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445807	Kids_and_Teens/Arts/Music/Musicians/Composers/Romantic	2	For Classical composers who composed during the Romantic period (1810-1890). 		
445813	Kids_and_Teens/Arts/Music/Musicians/Composers/Rossini,_Gioacchino_Antonio	1	<p>This category lists pages and sites about<b> </b>the<b> </b>Italian Romantic period opera composer <b>Gioacchino Antonio Rossini</b> (1792-1868). He was born on Leap Day and claimed that helped to make him somewhat a joyful rogue and rake. Operas include <i>Guillaume Tell (William Tell)</i> and <i>Il Barbiere de Siviglia (The Barber of Seville)</i>.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445803	Kids_and_Teens/Arts/Music/Musicians/Composers/Schubert,_Franz_Peter	2	<p>This category lists pages and sites about<b> </b>Austrian composer <b>Franz Peter Schubert</b> (1797-1828). During much of his life, his hundreds of <i>Lieder</i> and song-cycles attracted the most attention, but he also wrote symphonies, theater music, and religious music. He also composed several operas, but they are seldom performed or remembered.</p> <p><strong>All sites listed here are suitable for children and teens to read and use for enjoyment and/or for schoolwork.</strong></p> 		
445805	Kids_and_Teens/Arts/Music/Musicians/Composers/Sibelius,_Jean	2	<p>This category lists pages and sites about the Finnish Romantic composer <b>Jean Sibelius</b> (1865-1957) born in Hameenlinna, a small garrison north of Helsinki.</p>    <p><strong>All sites listed here are suitable for children and teens to read      and use for enjoyment  and/or for schoolwork.</strong></p> 		
